,text,Sentiment,created_at
2482,RT @zaighamkhan: Finally some good news. The Singapore University of Technology and Design has predicted through mathematical modeling that…,positive,04-26
2483,RT @PervezKhattakPK: During testing times under prevalent COVID 19; our armed forces are steadfast against the vibrant threat spectrum. Our…,positive,04-26
2484,"RT @JadoonHaya: Funeral of Dr.M.Javed,
ENT specialist, Hayatabad Medical Complex Peshawar..

He lost his battle against Covid-19, yesterday…",negative,04-26
2485,A person who correlates this pandemic with the “immodesty &amp; vulgarity of women” is more dangerous than COVID-19 for… https://t.co/UoyVEM1BHJ,negative,04-26
2486,RT @PervezKhattakPK: During testing times under prevalent COVID 19; our armed forces are steadfast against the vibrant threat spectrum. Our…,positive,04-26
2487,"RT @JadoonHaya: Funeral of Dr.M.Javed,
ENT specialist, Hayatabad Medical Complex Peshawar..

He lost his battle against Covid-19, yesterday…",negative,04-26
2488,RT @MasudAKhan6: Daily The Nation carried my latest piece on the introduction of new domicile law by  BJP led government in occupied Kashmi…,positive,04-26
2489,"RT @JadoonHaya: Funeral of Dr.M.Javed,
ENT specialist, Hayatabad Medical Complex Peshawar..

He lost his battle against Covid-19, yesterday…",negative,04-26
2490,"RT @javedhassan: ""More and more data are telling us that Covid-19 is two completely different diseases in different populations. It is seve…",positive,04-26
2491,"RT @imsabbah: ""Even the act of helping, as necessary as it might be, underscores someone’s privilege. This is why, in normal circumstances,…",positive,04-26
2492,"RT @JadoonHaya: Funeral of Dr.M.Javed,
ENT specialist, Hayatabad Medical Complex Peshawar..

He lost his battle against Covid-19, yesterday…",negative,04-26
2493,This is really sensible of the provincial government. #Covid_19 have literally devastated their lives. This would b… https://t.co/VNWypJMKzg,positive,04-26
2494,"RT @JadoonHaya: Funeral of Dr.M.Javed,
ENT specialist, Hayatabad Medical Complex Peshawar..

He lost his battle against Covid-19, yesterday…",negative,04-26
2495,"Avoid touching #MEN to stop the spread of Covid_19
 M- Mouth
 E-  Eye
 N- Nose

Follow #WOMEN to prevent COVID-19.… https://t.co/4Srhlhvqm1",positive,04-26
2496,"RT @JadoonHaya: Funeral of Dr.M.Javed,
ENT specialist, Hayatabad Medical Complex Peshawar..

He lost his battle against Covid-19, yesterday…",negative,04-26
2497,"RT @JadoonHaya: Funeral of Dr.M.Javed,
ENT specialist, Hayatabad Medical Complex Peshawar..

He lost his battle against Covid-19, yesterday…",negative,04-26
2498,"COVID-19 Vs Indian Brutality!

Total No of deaths in kashmir due to the COVID-19 since lockdown, 7.
Total No of dea… https://t.co/Osd0AkU54t",negative,04-26
2499,RT @zaighamkhan: Finally some good news. The Singapore University of Technology and Design has predicted through mathematical modeling that…,positive,04-26
2500,"RT @JadoonHaya: Funeral of Dr.M.Javed,
ENT specialist, Hayatabad Medical Complex Peshawar..

He lost his battle against Covid-19, yesterday…",negative,04-26
2501,"You have not lived today until you have done something for someone who can never repay you.. PENDAMIC COVID 19.
STAY HOME STAY SAFE.",positive,04-26
2502,"RT @JadoonHaya: Funeral of Dr.M.Javed,
ENT specialist, Hayatabad Medical Complex Peshawar..

He lost his battle against Covid-19, yesterday…",negative,04-26
2503,RT @zaighamkhan: Finally some good news. The Singapore University of Technology and Design has predicted through mathematical modeling that…,positive,04-26
2504,"COVID-19 India 
28010 positive &amp; 890 deaths @ 4 AM can India afford to lift lockdown ??

#COVID19 #Srinagar #StayHomeStaySafe",positive,04-26
2505,China sends more medical supplies to Pakistan to fight COVID-19. #pakistan https://t.co/yFybmsf76T,positive,04-26
2506,"RT @JadoonHaya: Funeral of Dr.M.Javed,
ENT specialist, Hayatabad Medical Complex Peshawar..

He lost his battle against Covid-19, yesterday…",negative,04-26
2507,The well-being of the Afghan people and the country itself depend on all parties devoting their full energies to th… https://t.co/gn3f2pBi1B,positive,04-26
2508,"DA is corona positive now, DA has been put under strict quarantine upto June 2021.
Be prepared, it is going to infe… https://t.co/yPJxCRLUdg",positive,04-26
2509,"RT @JadoonHaya: Funeral of Dr.M.Javed,
ENT specialist, Hayatabad Medical Complex Peshawar..

He lost his battle against Covid-19, yesterday…",negative,04-26
2510,RT @SikandarSherpao: Today went to condole with the family of Dr Javed in his native village. I salute his heroic sacrfice.  Thank you all…,positive,04-26
2511,RT @AWPIsbRwp: Live on YouTube tomorrow with @wdf_pk organisers @Tooba_Sd and @pind_wave to discuss the long term impact of #Covid_19 on #p…,positive,04-26
2512,4 more COVID-19 cases reported in AJK - Daily Parliament Times https://t.co/bTYA9uxYT7 via @TimesParliament,positive,04-26
2513,"RT @MonaAlamm: Sorry visuals as #PIA is treating its Passangers like a herd of sheep.
That too when Pakistanis stranded abroad are desperat…",negative,04-26
2514,"RT @JadoonHaya: Funeral of Dr.M.Javed,
ENT specialist, Hayatabad Medical Complex Peshawar..

He lost his battle against Covid-19, yesterday…",negative,04-26
2515,Guess in #TheLastShip TV series a psychopath scientist try’s to kill half of the human population as he thinks Our… https://t.co/lIzZNlFvZl,negative,04-26
2516,"RT @JadoonHaya: Funeral of Dr.M.Javed,
ENT specialist, Hayatabad Medical Complex Peshawar..

He lost his battle against Covid-19, yesterday…",negative,04-26
2517,"While whole world is in halt with deaths, hunger, joblessness, inflation and unemployment. Our desi star &amp; influenc… https://t.co/ZG977YQoSi",positive,04-26
2518,"RT @JadoonHaya: Funeral of Dr.M.Javed,
ENT specialist, Hayatabad Medical Complex Peshawar..

He lost his battle against Covid-19, yesterday…",negative,04-26
2519,RT @rifatabdullahh: This case needs proper investigation. Why dead body of the lady was handed over to family members when COVID-19 test re…,negative,04-26
2520,RT @PervezKhattakPK: During testing times under prevalent COVID 19; our armed forces are steadfast against the vibrant threat spectrum. Our…,positive,04-26
2521,"RT @JadoonHaya: Funeral of Dr.M.Javed,
ENT specialist, Hayatabad Medical Complex Peshawar..

He lost his battle against Covid-19, yesterday…",negative,04-26
2522,RT @zaighamkhan: Finally some good news. The Singapore University of Technology and Design has predicted through mathematical modeling that…,positive,04-26
2523,"RT @StateReporter: #JammuKashmir 

#Covid_19 positive patients in Kashmir need human touch: Director Health

Visits Isolation, Covid-Care c…",positive,04-26
2524,RT @zaighamkhan: Finally some good news. The Singapore University of Technology and Design has predicted through mathematical modeling that…,positive,04-26
2525,"COVID-19: Pregnant woman, a health worker among 27 test positive as J&amp;K crosses 500 mark https://t.co/zyjgcP7P5j via @KashmirWatch",positive,04-26
2526,"RT @JadoonHaya: Funeral of Dr.M.Javed,
ENT specialist, Hayatabad Medical Complex Peshawar..

He lost his battle against Covid-19, yesterday…",negative,04-26
2527,RT @PervezKhattakPK: During testing times under prevalent COVID 19; our armed forces are steadfast against the vibrant threat spectrum. Our…,positive,04-26
2528,"RT @JadoonHaya: Funeral of Dr.M.Javed,
ENT specialist, Hayatabad Medical Complex Peshawar..

He lost his battle against Covid-19, yesterday…",negative,04-26
2529,"رمضان المبارک آپ سب کو میری طرف سے
I'm late but still Ramazan Mubarak Everyone 🌙
#Covid_19 #Ramadan #ramadankareem… https://t.co/4wi5TPcsZS",negative,04-26
2530,RT @zaighamkhan: Finally some good news. The Singapore University of Technology and Design has predicted through mathematical modeling that…,positive,04-26
2531,"RT @FaizanHayat13: 26th April Update | CoronaVirus Pakistan
Total Cases: 13,328
New Cases: 618 (+4.86%)
Recovered: 2969 (+103)
Deaths: 281…",positive,04-26
2532,During testing times under prevalent COVID 19; our armed forces are steadfast against the vibrant threat spectrum.… https://t.co/tRdiDOgveV,positive,04-26
2533,RT @PervezKhattakPK: During testing times under prevalent COVID 19; our armed forces are steadfast against the vibrant threat spectrum. Our…,positive,04-26
2534,"RT @JadoonHaya: Funeral of Dr.M.Javed,
ENT specialist, Hayatabad Medical Complex Peshawar..

He lost his battle against Covid-19, yesterday…",negative,04-26
2535,"RT @JadoonHaya: Funeral of Dr.M.Javed,
ENT specialist, Hayatabad Medical Complex Peshawar..

He lost his battle against Covid-19, yesterday…",negative,04-26
2536,"RT @DanyalGilani: Who wants this on Eid? 🛍 😀
#Covid_19 #coronavirus #StaySafe https://t.co/gtP6hTDtfe",positive,04-26
2537,"RT @FaizanHayat13: 26th April Update | CoronaVirus Pakistan
Total Cases: 13,328
New Cases: 618 (+4.86%)
Recovered: 2969 (+103)
Deaths: 281…",positive,04-26
2538,"RT @JadoonHaya: Funeral of Dr.M.Javed,
ENT specialist, Hayatabad Medical Complex Peshawar..

He lost his battle against Covid-19, yesterday…",negative,04-26
2539,"India COVID19 positive cases reached to 26,917 out of which 20,177 are active. Death toll is at 826 now &amp; 5,914 peo… https://t.co/69h1Wpy91k",positive,04-26
2540,RT @zaighamkhan: Finally some good news. The Singapore University of Technology and Design has predicted through mathematical modeling that…,positive,04-26
2541,RT @PervezKhattakPK: During testing times under prevalent COVID 19; our armed forces are steadfast against the vibrant threat spectrum. Our…,positive,04-26
2542,"RT @JadoonHaya: Funeral of Dr.M.Javed,
ENT specialist, Hayatabad Medical Complex Peshawar..

He lost his battle against Covid-19, yesterday…",negative,04-26
2543,"RT @JadoonHaya: Funeral of Dr.M.Javed,
ENT specialist, Hayatabad Medical Complex Peshawar..

He lost his battle against Covid-19, yesterday…",negative,04-26
2544,RT @zaighamkhan: Finally some good news. The Singapore University of Technology and Design has predicted through mathematical modeling that…,positive,04-26
2545,"RT @JadoonHaya: Funeral of Dr.M.Javed,
ENT specialist, Hayatabad Medical Complex Peshawar..

He lost his battle against Covid-19, yesterday…",negative,04-26
2546,RT @SikandarSherpao: Today went to condole with the family of Dr Javed in his native village. I salute his heroic sacrfice.  Thank you all…,positive,04-26
2547,"RT @JadoonHaya: Funeral of Dr.M.Javed,
ENT specialist, Hayatabad Medical Complex Peshawar..

He lost his battle against Covid-19, yesterday…",negative,04-26
2548,RT @pgn_suhail: 300 Tablighi Jammat members have decided to donate plasma to severely ill COVID-19 patients. They may have got infected bec…,negative,04-26
2549,RT @Maham_Ahmd: Lock down in the Pakistan is very necessery these days in the wake of pandemic COVID-19. Salute to Army &amp; Police who are in…,positive,04-26
2550,RT @ZebJaffarPk: Why is the govt being naive in its decision making? Why cant they just ban gatherings of any sort in any place. We cant co…,negative,04-26
2551,RT @zaighamkhan: Finally some good news. The Singapore University of Technology and Design has predicted through mathematical modeling that…,positive,04-26
2552,"Modi govt wants states to start producing herbal remedy for Covid-19 immunity, sends recipe https://t.co/TSWNlbjFjK via @ThePrintIndia",positive,04-26
2553,"RT @The_Mashq: Police Officer, @AskSheikhAadil's message for all of us is here! 
Aadil wants to convey his advice to all of us for our bigg…",positive,04-26
2554,RT @Gulalai_Ismail: People like Tariq Jameel can’t dare to call out the real culprits of COVID-19 spread in Pakistan such as a confused PM&amp;…,negative,04-26
2555,"Hilarious compilation of Covid19 myths / conspiracy theories.

5G, Bill Gates, Chinese Labs and more Covid-19 myths… https://t.co/78KcWpy2AU",positive,04-26
2556,"RT @FaizanHayat13: 26th April Update | CoronaVirus Pakistan
Total Cases: 13,328
New Cases: 618 (+4.86%)
Recovered: 2969 (+103)
Deaths: 281…",positive,04-26
2557,RT @PervezKhattakPK: During testing times under prevalent COVID 19; our armed forces are steadfast against the vibrant threat spectrum. Our…,positive,04-26
2558,"RT @JadoonHaya: Funeral of Dr.M.Javed,
ENT specialist, Hayatabad Medical Complex Peshawar..

He lost his battle against Covid-19, yesterday…",negative,04-26
2559,RT @zaighamkhan: Finally some good news. The Singapore University of Technology and Design has predicted through mathematical modeling that…,positive,04-26
2560,"RT @JadoonHaya: Funeral of Dr.M.Javed,
ENT specialist, Hayatabad Medical Complex Peshawar..

He lost his battle against Covid-19, yesterday…",negative,04-26
2561,"RT @JadoonHaya: Funeral of Dr.M.Javed,
ENT specialist, Hayatabad Medical Complex Peshawar..

He lost his battle against Covid-19, yesterday…",negative,04-26
2562,"26th April Update | CoronaVirus Pakistan
Total Cases: 13,328
New Cases: 618 (+4.86%)
Recovered: 2969 (+103)
Deaths:… https://t.co/TTbmiAvDsb",positive,04-26
2563,#coronavirus #Covid_19 #lockdown #covidsafe Apparently after the arrival of Corona virus other diseases have stopped killing people !!!,negative,04-26
2564,Why is the govt being naive in its decision making? Why cant they just ban gatherings of any sort in any place. We… https://t.co/9lyUXdCqEw,negative,04-26
2565,RT @PervezKhattakPK: During testing times under prevalent COVID 19; our armed forces are steadfast against the vibrant threat spectrum. Our…,positive,04-26
2566,RT @zaighamkhan: Finally some good news. The Singapore University of Technology and Design has predicted through mathematical modeling that…,positive,04-26
2567,RT @SediqSediqqi: President Ghani spoke with the newly appointed UN Special Representative for Afghanistan Ambassador @DeborahLyonsUN congr…,positive,04-26
2568,"RT @JadoonHaya: Funeral of Dr.M.Javed,
ENT specialist, Hayatabad Medical Complex Peshawar..

He lost his battle against Covid-19, yesterday…",negative,04-26
2569,"RT @JadoonHaya: Funeral of Dr.M.Javed,
ENT specialist, Hayatabad Medical Complex Peshawar..

He lost his battle against Covid-19, yesterday…",negative,04-26
2570,"RT @JadoonHaya: Funeral of Dr.M.Javed,
ENT specialist, Hayatabad Medical Complex Peshawar..

He lost his battle against Covid-19, yesterday…",negative,04-26
