,text,Sentiment,created_at
2158,RT @CGTNOfficial: Chile will push ahead with previously announced “release certificates” for recovered COVID-19 patients despite a World He…,negative,04-26
2159,RT @CGTNOfficial: Chile will push ahead with previously announced “release certificates” for recovered COVID-19 patients despite a World He…,negative,04-26
2160,RT @jacksonyeeth: #Qianxi This is Light: To Fight the Coronavirus (COVID-19) 🇨🇳 อี้หยางเชียนซีเข้าร่วมรายการพิเศษซึ่งจัดขึ้นเพื่อสู้วิกฤต C…,positive,04-26
2161,"RT @ChinaDaily: As part of a special program providing support in the fight against #COVID_19, Chinese boy group #TFBOYS's #JacksonYee danc…",positive,04-26
2162,RT @CGTNOfficial: Chile will push ahead with previously announced “release certificates” for recovered COVID-19 patients despite a World He…,negative,04-26
2163,"RT @ChinaDaily: #EverydayHero Photos of a police officer and a doctor, resting after working long hours in the fight agianst #COVID_19, hav…",negative,04-26
2164,RT @CGTNOfficial: Chile will push ahead with previously announced “release certificates” for recovered COVID-19 patients despite a World He…,negative,04-26
2165,"RT @ChinaDaily: Hong Kong's #unemployment rate hit the lowest point in nearly 10 years in the first quarter. Construction, retail, hospital…",positive,04-26
2166,RT @CGTNOfficial: Chile will push ahead with previously announced “release certificates” for recovered COVID-19 patients despite a World He…,negative,04-26
2167,"RT @CGTNOfficial: Turkey’s confirmed cases of COVID-19 increased by 2,357 in the past 24 hours, and 99 more people have died, taking the de…",positive,04-26
2168,"RT @ChinaDaily: #EverydayHero Photos of a police officer and a doctor, resting after working long hours in the fight agianst #COVID_19, hav…",negative,04-26
2169,"Maybe in South Korea will go to school at may 6,even don’t end the COVID-19.
And What really bothers me is that we… https://t.co/z5m1yf024o",positive,04-26
2170,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-26
2171,RT @CGTNOfficial: Chile will push ahead with previously announced “release certificates” for recovered COVID-19 patients despite a World He…,negative,04-26
2172,"RT @ChinaDaily: #EverydayHero Photos of a police officer and a doctor, resting after working long hours in the fight agianst #COVID_19, hav…",negative,04-26
2173,"RT @richardturrin: ""Silicon Valley and big tech in general have been lame in responding to the crisis."" 

@BrettKing @leimer @psb_dc @alber…",negative,04-26
2174,RT @CGTNOfficial: Chile will push ahead with previously announced “release certificates” for recovered COVID-19 patients despite a World He…,negative,04-26
2175,RT @CGTNOfficial: Indian Prime Minister Narendra Modi urged Indians to comply with a nationwide lockdown and social distancing measures on…,positive,04-26
2176,RT @CGTNOfficial: Chile will push ahead with previously announced “release certificates” for recovered COVID-19 patients despite a World He…,negative,04-26
2177,RT @CGTNOfficial: Chile will push ahead with previously announced “release certificates” for recovered COVID-19 patients despite a World He…,negative,04-26
2178,"RT @ChinaDaily: #EverydayHero Photos of a police officer and a doctor, resting after working long hours in the fight agianst #COVID_19, hav…",negative,04-26
2179,RT @CGTNOfficial: Chile will push ahead with previously announced “release certificates” for recovered COVID-19 patients despite a World He…,negative,04-26
2180,RT @CGTNOfficial: Chile will push ahead with previously announced “release certificates” for recovered COVID-19 patients despite a World He…,negative,04-26
2181,"RT @ChinaDaily: #EverydayHero Photos of a police officer and a doctor, resting after working long hours in the fight agianst #COVID_19, hav…",negative,04-26
2182,Chile will push ahead with previously announced “release certificates” for recovered COVID-19 patients despite a Wo… https://t.co/ybTFpaksX1,negative,04-26
2183,"RT @CGTNOfficial: Turkey’s confirmed cases of COVID-19 increased by 2,357 in the past 24 hours, and 99 more people have died, taking the de…",positive,04-26
2184,"RT @ChinaDaily: #EverydayHero Photos of a police officer and a doctor, resting after working long hours in the fight agianst #COVID_19, hav…",negative,04-26
2185,"RT @jetli_official: Thank you all so much for all of the birthday wishes. This year, I wish that the world heals and is able to come togeth…",positive,04-26
2186,RT @jacksonyeeth: #Qianxi This is Light: To Fight the Coronavirus (COVID-19) 🇨🇳 อี้หยางเชียนซีเข้าร่วมรายการพิเศษซึ่งจัดขึ้นเพื่อสู้วิกฤต C…,positive,04-26
2187,"RT @isgoodrum: US politicians are considering legal action against China for COVID-19 deaths, calling them ""murders."" 

They do this while…",positive,04-26
2188,"RT @CGTNOfficial: Turkey’s confirmed cases of COVID-19 increased by 2,357 in the past 24 hours, and 99 more people have died, taking the de…",positive,04-26
2189,"RT @Tsinghua_Uni: With technology, we can defeat #COVID19! Zhang Linqi, director of the Center for Global Health and Infectious Diseases at…",negative,04-26
2190,"RT @ChinaDaily: #Opinion: Whether it has been acted on yet or not, the attacks on China during the #COVID_19 pandemic mean the advice offer…",negative,04-26
2191,"RT @CGTNOfficial: Turkey’s confirmed cases of COVID-19 increased by 2,357 in the past 24 hours, and 99 more people have died, taking the de…",positive,04-26
2192,"RT @CGTNOfficial: Turkey’s confirmed cases of COVID-19 increased by 2,357 in the past 24 hours, and 99 more people have died, taking the de…",positive,04-26
2193,"RT @CGTNOfficial: Turkey’s confirmed cases of COVID-19 increased by 2,357 in the past 24 hours, and 99 more people have died, taking the de…",positive,04-26
2194,"RT @CGTNOfficial: Turkey’s confirmed cases of COVID-19 increased by 2,357 in the past 24 hours, and 99 more people have died, taking the de…",positive,04-26
2195,"RT @CGTNOfficial: Turkey’s confirmed cases of COVID-19 increased by 2,357 in the past 24 hours, and 99 more people have died, taking the de…",positive,04-26
2196,"RT @CGTNOfficial: Turkey’s confirmed cases of COVID-19 increased by 2,357 in the past 24 hours, and 99 more people have died, taking the de…",positive,04-26
2197,"RT @CGTNOfficial: Turkey’s confirmed cases of COVID-19 increased by 2,357 in the past 24 hours, and 99 more people have died, taking the de…",positive,04-26
2198,"RT @ChinaDaily: #EverydayHero Photos of a police officer and a doctor, resting after working long hours in the fight agianst #COVID_19, hav…",negative,04-26
2199,"RT @CGTNOfficial: Turkey’s confirmed cases of COVID-19 increased by 2,357 in the past 24 hours, and 99 more people have died, taking the de…",positive,04-26
2200,"Turkey’s confirmed cases of COVID-19 increased by 2,357 in the past 24 hours, and 99 more people have died, taking… https://t.co/ZvlTewkrd9",positive,04-26
2201,"RT @ChinaDaily: As part of a special program providing support in the fight against #COVID_19, Chinese boy group #TFBOYS's #JacksonYee danc…",positive,04-26
2202,"RT @ChinaDaily: #EverydayHero Photos of a police officer and a doctor, resting after working long hours in the fight agianst #COVID_19, hav…",negative,04-26
2203,RT @ChinaDaily: Good news! All of the hospitalized #COVID_19 patients in #Wuhan have been released as of Sunday thanks to the joint efforts…,positive,04-26
2204,"RT @jetli_official: Thank you all so much for all of the birthday wishes. This year, I wish that the world heals and is able to come togeth…",positive,04-26
2205,"RT @eggry: How Coronavirus Will Forever Change Airlines and the Way We Fly 

더 비싼 요금, 적은 편성, 탑승 전 건강진단, 그리고 무료 식음의 종말 https://t.co/AJGDuPbq…",positive,04-26
2206,"RT @ChinaDaily: As part of a special program providing support in the fight against #COVID_19, Chinese boy group #TFBOYS's #JacksonYee danc…",positive,04-26
2207,"RT @ChinaDaily: #EverydayHero Photos of a police officer and a doctor, resting after working long hours in the fight agianst #COVID_19, hav…",negative,04-26
2208,"RT @ChinaDaily: #Opinion: Whether it has been acted on yet or not, the attacks on China during the #COVID_19 pandemic mean the advice offer…",negative,04-26
2209,"RT @ChinaDaily: As part of a special program providing support in the fight against #COVID_19, Chinese boy group #TFBOYS's #JacksonYee danc…",positive,04-26
2210,"RT @ChinaDaily: #EverydayHero Photos of a police officer and a doctor, resting after working long hours in the fight agianst #COVID_19, hav…",negative,04-26
2211,"RT @ChinaDaily: #EverydayHero Photos of a police officer and a doctor, resting after working long hours in the fight agianst #COVID_19, hav…",negative,04-26
2212,"RT @ChinaDaily: #Opinion: Whether it has been acted on yet or not, the attacks on China during the #COVID_19 pandemic mean the advice offer…",negative,04-26
2213,RT @ChinaDaily: Good news! All of the hospitalized #COVID_19 patients in #Wuhan have been released as of Sunday thanks to the joint efforts…,positive,04-26
2214,"RT @ChinaDaily: #EverydayHero Photos of a police officer and a doctor, resting after working long hours in the fight agianst #COVID_19, hav…",negative,04-26
2215,"RT @ChinaDaily: As part of a special program providing support in the fight against #COVID_19, Chinese boy group #TFBOYS's #JacksonYee danc…",positive,04-26
2216,"RT @ChinaDaily: #EverydayHero Photos of a police officer and a doctor, resting after working long hours in the fight agianst #COVID_19, hav…",negative,04-26
2217,"RT @ChinaDaily: ""Don't defend Trump, other than the China Travel Ban -- attack China,"" a detailed memo sent by the National Republican Sena…",positive,04-26
2218,"RT @ChinaDaily: #EverydayHero Photos of a police officer and a doctor, resting after working long hours in the fight agianst #COVID_19, hav…",negative,04-26
2219,"RT @ChinaDaily: #EverydayHero Photos of a police officer and a doctor, resting after working long hours in the fight agianst #COVID_19, hav…",negative,04-26
2220,"RT @ChinaDaily: #EverydayHero Photos of a police officer and a doctor, resting after working long hours in the fight agianst #COVID_19, hav…",negative,04-26
2221,"RT @ChinaDaily: #EverydayHero Photos of a police officer and a doctor, resting after working long hours in the fight agianst #COVID_19, hav…",negative,04-26
2222,RT @CGTNOfficial: Indian Prime Minister Narendra Modi urged Indians to comply with a nationwide lockdown and social distancing measures on…,positive,04-26
2223,"Great job, worth spreading!Perioperative/Periprocedural TEE Statement on COVID-19 https://t.co/gVehfxleZh 来自 @YouTube",positive,04-26
2224,"RT @ChinaDaily: #EverydayHero Photos of a police officer and a doctor, resting after working long hours in the fight agianst #COVID_19, hav…",negative,04-26
2225,RT @CGTNOfficial: Indian Prime Minister Narendra Modi urged Indians to comply with a nationwide lockdown and social distancing measures on…,positive,04-26
2226,"RT @michaelxpettis: A just-released PBoC study says that before Covid-19, more than half of Chinese households had debt – mostly related to…",positive,04-26
2227,"RT @ChinaDaily: #EverydayHero Photos of a police officer and a doctor, resting after working long hours in the fight agianst #COVID_19, hav…",negative,04-26
2228,"RT @richardturrin: ""Silicon Valley and big tech in general have been lame in responding to the crisis."" 

@BrettKing @leimer @psb_dc @alber…",negative,04-26
2229,RT @CGTNOfficial: Indian Prime Minister Narendra Modi urged Indians to comply with a nationwide lockdown and social distancing measures on…,positive,04-26
